sample_id,group,domain,target,NIR__908.1,NIR__914.294,NIR__920.489,NIR__926.683,NIR__932.877,NIR__939.072,NIR__945.266,NIR__951.46,NIR__957.655,NIR__963.849,NIR__970.044,NIR__976.238,NIR__982.432,NIR__988.627,NIR__994.821,NIR__1001.015,NIR__1007.21,NIR__1013.404,NIR__1019.598,NIR__1025.793,NIR__1031.987,NIR__1038.181,NIR__1044.376,NIR__1050.57,NIR__1056.764,NIR__1062.959,NIR__1069.153,NIR__1075.348,NIR__1081.542,NIR__1087.736,NIR__1093.931,NIR__1100.125,NIR__1106.319,NIR__1112.514,NIR__1118.708,NIR__1124.902,NIR__1131.097,NIR__1137.291,NIR__1143.485,NIR__1149.68,NIR__1155.874,NIR__1162.069,NIR__1168.263,NIR__1174.457,NIR__1180.652,NIR__1186.846,NIR__1193.04,NIR__1199.235,NIR__1205.429,NIR__1211.623,NIR__1217.818,NIR__1224.012,NIR__1230.206,NIR__1236.401,NIR__1242.595,NIR__1248.789,NIR__1254.984,NIR__1261.178,NIR__1267.373,NIR__1273.567,NIR__1279.761,NIR__1285.956,NIR__1292.15,NIR__1298.344,NIR__1304.539,NIR__1310.733,NIR__1316.927,NIR__1323.122,NIR__1329.316,NIR__1335.51,NIR__1341.705,NIR__1347.899,NIR__1354.094,NIR__1360.288,NIR__1366.482,NIR__1372.677,NIR__1378.871,NIR__1385.065,NIR__1391.26,NIR__1397.454,NIR__1403.648,NIR__1409.843,NIR__1416.037,NIR__1422.231,NIR__1428.426,NIR__1434.62,NIR__1440.814,NIR__1447.009,NIR__1453.203,NIR__1459.398,NIR__1465.592,NIR__1471.786,NIR__1477.981,NIR__1484.175,NIR__1490.369,NIR__1496.564,NIR__1502.758,NIR__1508.952,NIR__1515.147,NIR__1521.341,NIR__1527.535,NIR__1533.73,NIR__1539.924,NIR__1546.119,NIR__1552.313,NIR__1558.507,NIR__1564.702,NIR__1570.896,NIR__1577.09,NIR__1583.285,NIR__1589.479,NIR__1595.673,NIR__1601.868,NIR__1608.062,NIR__1614.256,NIR__1620.451,NIR__1626.645,NIR__1632.839,NIR__1639.034,NIR__1645.228,NIR__1651.423,NIR__1657.617,NIR__1663.811,NIR__1670.006,NIR__1676.2
X2_sample2,sample2,X2,39.93,0.19820832714285713,0.2152990557142857,0.22805086,0.24003265785714284,0.23512172071428575,0.22941966428571428,0.22837264214285716,0.2170841942857143,0.22065571785714286,0.21489553071428572,0.22134083214285716,0.22152192071428572,0.23141662642857144,0.23091910357142856,0.22521231785714285,0.22775748214285715,0.22792023142857143,0.23354492214285716,0.23418506714285714,0.22241572785714284,0.23366124214285716,0.22165809357142857,0.2241608264285714,0.2244890392857143,0.22185299785714285,0.22703419785714285,0.22048993357142857,0.226488145,0.22485111714285716,0.2282157107142857,0.22517473571428573,0.23323961357142856,0.22506079,0.23194115785714287,0.23759589142857146,0.2360577357142857,0.2384188614285714,0.2457485635714286,0.24251755642857142,0.23345622142857145,0.23658681857142858,0.23492946285714286,0.24179836714285713,0.24120005928571428,0.24304444142857143,0.24882043857142858,0.24964083571428572,0.2500927242857143,0.2492712192857143,0.2541266592857143,0.25619890500000003,0.25389164571428574,0.2531613935714286,0.2533682121428571,0.25017315928571426,0.25303488214285713,0.24993866214285712,0.2502737585714286,0.2497639557142857,0.24700922642857143,0.24790098500000002,0.24730888928571426,0.24569845999999998,0.24287267357142858,0.24165853928571426,0.24147096571428572,0.24099445785714288,0.2421675857142857,0.24172085285714284,0.24346931,0.24852545571428572,0.25472471857142853,0.2596846257142857,0.26742380285714284,0.27236937857142857,0.27549548071428576,0.2782487542857143,0.28067106714285717,0.28468917357142853,0.2900230614285714,0.29510289714285715,0.3045653521428571,0.319093645,0.333153575,0.3460258092857143,0.3538315092857143,0.35846639571428573,0.36358103214285714,0.36836620785714286,0.3721241592857143,0.3779128078571429,0.38262229642857143,0.3857769892857143,0.3884471785714286,0.3885802114285714,0.3884090121428571,0.3888376192857143,0.3900368864285714,0.3899995671428571,0.38823092000000003,0.3869582542857143,0.38802653428571426,0.38673482214285715,0.3866807942857143,0.38697756071428574,0.3888608592857143,0.3908796192857143,0.38976685,0.3893785607142857,0.3886825285714286,0.38636600071428573,0.386048025,0.38352499642857146,0.3809135992857143,0.37739322214285714,0.378909485,0.3784174635714286,0.3816294692857143,0.38184768214285714,0.37928852071428576,0.3701059878571428,0.35661811428571427,0.33316821214285713,0.30079348642857145,0.25684667714285714
X2_sample3,sample3,X2,59.66,0.2853950170212766,0.30365523829787233,0.31584169078014185,0.3275916510638298,0.3194499595744681,0.3138046361702128,0.3129757957446809,0.2980582971631206,0.3021843723404255,0.29406622553191486,0.3009984368794326,0.2999452489361702,0.3118166730496454,0.3105279709219858,0.3037240134751773,0.3076241879432624,0.308573895035461,0.31656233687943264,0.3181757510638298,0.3038460964539007,0.3187056276595745,0.3037461269503546,0.3072171205673759,0.3075827219858156,0.3041573815602837,0.31056053120567373,0.3022912333333333,0.31007683475177306,0.30815918723404256,0.31285281134751775,0.3094722475177305,0.3206217617021277,0.3109849794326241,0.3211796680851064,0.32938499716312053,0.32817794822695034,0.3321564304964539,0.3421059510638298,0.33692869219858157,0.32388127304964537,0.32758989361702123,0.3251539503546099,0.334006775177305,0.33251104893617023,0.3334960510638298,0.3378442709219858,0.33478797021276596,0.33043305319148936,0.32487649007092195,0.3288349340425532,0.32916370212765955,0.3250928234042553,0.32416864326241135,0.32576265248226954,0.3240678290780142,0.3300739319148936,0.3283911418439716,0.33043455460992904,0.33072419361702127,0.3286519120567376,0.3312383744680851,0.3319573631205674,0.33148799574468085,0.32913667943262415,0.32833110283687944,0.3282760014184397,0.327291195035461,0.32786722553191494,0.32603748652482273,0.3269406014184397,0.3312463035460993,0.33680388581560283,0.3402847482269504,0.3470510439716312,0.35122955177304965,0.3540567156028369,0.35695105673758865,0.3588765765957447,0.3613778191489362,0.36201181914893615,0.35934532836879435,0.358766819858156,0.360491095035461,0.3624806269503546,0.3667240404255319,0.3689142340425532,0.37110852907801417,0.377530770212766,0.3868335765957447,0.3969459744680851,0.4107770886524823,0.424603909929078,0.437037980141844,0.45023092056737585,0.4599763496453901,0.4680244127659574,0.47484506950354605,0.4802984312056738,0.4826698758865249,0.4825504921985816,0.48201256170212764,0.48446641843971633,0.4840652829787234,0.48661606879432623,0.49113410212765957,0.4993364297872341,0.5086911531914894,0.5130657858156028,0.5172191624113475,0.5191003787234043,0.5179746624113475,0.5193103290780141,0.5172812638297872,0.5146966489361702,0.5107610035460993,0.514170439716312,0.5143090985815604,0.5190781645390071,0.5195725574468085,0.517589539716312,0.5070956531914894,0.4920491212765957,0.46604908085106383,0.43185247517730496,0.3845315638297872
X2_sample4,sample4,X2,60.029999999999994,0.20638855460992908,0.22282762624113475,0.23477090212765958,0.24634076879432623,0.23997877517730498,0.2334627134751773,0.23154282127659576,0.21928778368794324,0.2225073170212766,0.21607914468085107,0.22231919290780142,0.22193601985815603,0.23200629929078015,0.23129225177304963,0.22543909787234043,0.22800658581560282,0.22823892907801419,0.23414151276595743,0.23481730283687946,0.22282015460992907,0.2347153283687943,0.22254679432624114,0.22553303758865248,0.22600647517730496,0.22342998014184398,0.22882334822695036,0.22210475390070922,0.22840203687943264,0.22677960638297873,0.23048206808510638,0.22771302269503546,0.23679148368794323,0.22959517517730493,0.2388447631205674,0.24600106666666668,0.24559425319148936,0.2502612361702128,0.2588371723404255,0.25346956524822695,0.241416504964539,0.2434495234042553,0.24130543758865247,0.24829377659574467,0.24701640141843972,0.24792246737588652,0.251958104964539,0.2508829744680851,0.25002466170212767,0.2487048163120567,0.2536636609929078,0.2552960638297872,0.25228281773049643,0.250861224822695,0.2509638184397163,0.24808122765957447,0.25170753333333334,0.24927862978723406,0.25025915177304964,0.2500572390070922,0.24781440496453902,0.2495369106382979,0.24979486737588652,0.24917062127659576,0.2471725390070922,0.24655085744680852,0.24656342624113475,0.2458683808510638,0.24656357304964538,0.24551061773049646,0.24676314680851064,0.2512218106382979,0.2569619780141844,0.2611795085106383,0.2679137007092198,0.27226064964539004,0.2755068333333333,0.2788120609929078,0.2815444510638298,0.2854644,0.2895389439716312,0.2920819829787234,0.297911804964539,0.30852170921985816,0.31861822978723403,0.32817670780141844,0.33337290638297873,0.3360654198581561,0.33957912482269503,0.3431131858156028,0.3458139716312057,0.35061160212765957,0.354576395035461,0.35722437872340423,0.36022650921985816,0.36135605319148933,0.36312087517730496,0.3665594985815603,0.37134555390070917,0.37471465248226954,0.3756857929078014,0.3761800411347518,0.3787523156028369,0.37876716737588656,0.38026239574468085,0.3824077879432624,0.38651420141843973,0.39017576028368794,0.39040463049645385,0.39097092553191487,0.3913657985815603,0.39056559716312056,0.39248259007092196,0.3927501269503546,0.3929728808510638,0.3916210787234043,0.39666452836879434,0.3994842815602837,0.4068049170212766,0.4096027553191489,0.40939977801418437,0.4010109879432624,0.38847641560283686,0.3658558234042553,0.3341114184397163,0.2892966645390071
X2_sample5,sample5,X2,50.15,0.203414811790393,0.217926527510917,0.22872876113537116,0.23912839301310043,0.23296285851528387,0.2260031192139738,0.22387944279475985,0.213341476419214,0.21597906768558953,0.2105332899563319,0.21601822401746723,0.21595461004366812,0.22480670174672487,0.22414307554585156,0.21905822925764193,0.221135576419214,0.22132718165938864,0.22626228777292576,0.2267878598253275,0.21619504279475982,0.22642682925764193,0.21574479694323143,0.21822577030567686,0.21863434978165938,0.21639415938864628,0.22107110480349346,0.21504927947598254,0.22044430873362447,0.218847607860262,0.22177488340611357,0.21908044366812227,0.22654680524017468,0.21998043013100435,0.2275314729257642,0.2333895,0.2329968423580786,0.2371614192139738,0.24475258340611353,0.24021980655021832,0.23023441266375547,0.23246559650655022,0.23106966331877732,0.2375835,0.23710736899563317,0.2385156593886463,0.2428647903930131,0.24253020174672488,0.24215012358078603,0.24110134759825327,0.24544329956331878,0.24728865545851528,0.24514672620087335,0.24414660960698692,0.24407372183406112,0.24119018384279475,0.24398462314410482,0.2415589943231441,0.2421934668122271,0.24187662183406114,0.23965559301310044,0.24081395327510918,0.24070881659388646,0.23984837248908297,0.23792402052401748,0.23737003362445416,0.23754244235807861,0.2372725711790393,0.23834690786026203,0.23802359694323144,0.23973132532751093,0.24458118122270742,0.250717915720524,0.2558100240174672,0.26320600873362443,0.2681035689956332,0.27150247074235806,0.2744555152838428,0.27683435240174675,0.280525447161572,0.28524014323144103,0.28944931790393014,0.2974533969432315,0.3102058589519651,0.3227607401746725,0.3343975655021834,0.34139899956331876,0.3454519777292577,0.3499357074235808,0.3542390812227074,0.3577014515283843,0.3630574572052402,0.36758018340611354,0.3707007537117904,0.3736151545851528,0.37445826288209605,0.3754391864628821,0.377549007860262,0.3806467676855895,0.3824394781659389,0.3825798965065502,0.3824397716157205,0.3843445558951965,0.3840962589519651,0.38516723144104803,0.3867738886462882,0.39017726593886465,0.3932763938864629,0.39330948733624455,0.39362052052401747,0.3937488,0.3926297650655022,0.39369516812227073,0.39306815982532756,0.3923625681222707,0.39043964934497816,0.3940349930131004,0.39603152882096065,0.40225951877729255,0.4043987441048035,0.40348169432314407,0.39514242139737993,0.3832120152838428,0.3616847148471616,0.33097214323144103,0.2885267187772926
X2_sample6,sample6,X2,49.88999999999999,0.25373098497109825,0.2686117161849711,0.2781597676300578,0.28807693757225433,0.2788588768786127,0.27139658901734104,0.2689436572254335,0.2553572329479769,0.2583342190751445,0.2509685156069364,0.25690213294797687,0.2557249976878613,0.26589237514450864,0.2649694907514451,0.25914695606936416,0.26259554971098265,0.26373954682080925,0.27059742138728327,0.2719283450867052,0.25954013988439306,0.27225936705202314,0.25923903988439306,0.2621140971098266,0.2622878473988439,0.25936089768786125,0.2648944219653179,0.2576233653179191,0.26432315317919075,0.2625927179190751,0.2663951578034682,0.26327302196531793,0.2725706283236994,0.2641455063583815,0.2726010005780347,0.27943165028901734,0.27845025895953757,0.28236231387283234,0.2914001786127167,0.2869007375722543,0.2760675676300578,0.280104625433526,0.27918990635838153,0.28810773872832374,0.288043350867052,0.29006161156069366,0.2949882046242775,0.2924751156069364,0.2883185057803468,0.28302631907514453,0.2861664445086705,0.28598680231213874,0.28156575086705204,0.280023710982659,0.28101384104046245,0.27942036416184973,0.2845967173410405,0.28319048728323704,0.28493123063583814,0.2851292890173411,0.28313583063583814,0.28506807861271677,0.2853621976878613,0.2846784907514451,0.28244137630057803,0.2816758485549133,0.28172364104046244,0.28102942543352605,0.28176749306358384,0.28064887514450865,0.2819651861271676,0.2866122167630058,0.2926748676300578,0.2974187838150289,0.3051761317919075,0.31037027861271677,0.313825425433526,0.3166921387283237,0.3185402,0.3206761924855491,0.32111958959537573,0.31874339132947976,0.31842792196531794,0.3205500976878613,0.3232496005780347,0.3282801612716763,0.3317915520231214,0.3357481838150289,0.34434032716763,0.3563396734104046,0.36979839826589594,0.38712725202312137,0.4045806930635838,0.4206029098265896,0.43683911329479763,0.4491026710982659,0.4585739994219653,0.4655215722543352,0.4699968549132948,0.4710787317919075,0.47022769653179186,0.46910425549132945,0.4709424196531792,0.47041243699421964,0.4730881300578034,0.47815906069364167,0.4873676167630057,0.4982087959537573,0.5041207294797688,0.509285496531792,0.5115219127167631,0.5102391826589596,0.5106984063583815,0.5070760595375723,0.5026288774566474,0.4974704462427746,0.4989915352601156,0.49781003699421966,0.5008645543352601,0.5000945433526012,0.4967700936416185,0.4857942526011561,0.47050756589595377,0.4446177734104046,0.4105290352601156,0.36438210173410407
X2_sample7,sample7,X2,39.66,0.23436144610389611,0.2497724733766234,0.2604823896103896,0.27101871818181816,0.26380835454545454,0.25710815389610386,0.25525122402597406,0.2432024558441558,0.2462073266233766,0.23988902207792207,0.24587147402597404,0.24540101948051946,0.2552537935064935,0.254514474025974,0.24894615454545452,0.2518137701298701,0.25246484935064933,0.25849356038961036,0.25942839285714286,0.2476363422077922,0.2592344720779221,0.24694615714285714,0.24948679935064935,0.24970209545454544,0.24706618636363636,0.25231552272727276,0.2455282948051948,0.2517563577922078,0.2500949922077922,0.2535249779220779,0.2504346733766234,0.2587220694805195,0.250432787012987,0.25753009415584416,0.2633891785714286,0.2618998324675325,0.2647064616883117,0.27256550584415584,0.26895346428571426,0.2595690844155844,0.2634059935064935,0.26244667402597405,0.2704486272727273,0.27051487337662333,0.27276666883116885,0.2784469837662338,0.27763999675324674,0.2757545824675325,0.2726038818181818,0.27646767857142857,0.27718400194805193,0.2739126642857143,0.27269362532467534,0.27311782272727275,0.27063681623376623,0.2744242961038961,0.27210924090909094,0.2729865922077922,0.2726936025974026,0.27013566233766234,0.2713009681818182,0.2709599746753247,0.26963656038961037,0.2670332805194805,0.2659723733766234,0.26585567142857147,0.2652913207792208,0.26630835454545454,0.26571618116883117,0.2673679805194805,0.27233206428571427,0.278637424025974,0.28381913571428574,0.2918702694805195,0.2972223363636364,0.3006352974025974,0.30339837597402597,0.30543103636363633,0.3082712448051948,0.3111545694805195,0.3127048448051948,0.31727202467532467,0.3266699155844156,0.3361483961038961,0.345907387012987,0.3521124103896104,0.3567515668831169,0.3635788077922078,0.3719235987012987,0.3805136409090909,0.3921515331168831,0.4036342519480519,0.41367733506493504,0.4238176025974026,0.4305212538961039,0.43538889610389614,0.43899775,0.4410220227272727,0.44105106558441554,0.43895963506493507,0.43746564805194804,0.4385161727272727,0.43748111623376623,0.438701035064935,0.4415765012987013,0.44754027922077927,0.4546156084415584,0.4577924811688312,0.46074570779220786,0.4617645688311688,0.45983775000000005,0.4595052967532467,0.45565451038961036,0.45125221298701296,0.44627932532467535,0.4468191285714286,0.4450071149350649,0.4467573701298701,0.44524937857142854,0.4416387948051948,0.4312651331168831,0.41641924610389613,0.39138308896103896,0.3580057896103896,0.3136672616883117
X2_sample8,sample8,X2,59.3,0.20402317234042552,0.21890582836879433,0.22903744609929078,0.23950244184397165,0.23161945602836878,0.2237917794326241,0.22088799929078012,0.20836337517730497,0.21108405886524823,0.20436601773049645,0.20994685460992907,0.2092375035460993,0.21875207092198581,0.21796206879432625,0.2124434815602837,0.21513251134751774,0.21570813120567375,0.22158169716312057,0.22249234326241135,0.21089633191489363,0.222492,0.21070170992907802,0.21357008723404255,0.213993104964539,0.2115037659574468,0.21675514609929078,0.21015801773049644,0.21639513191489362,0.21489286879432626,0.2185234085106383,0.21585028581560284,0.22478940141843973,0.21782662624113475,0.22704728226950358,0.23411237375886526,0.23401743829787233,0.23921463546099292,0.24800414609929078,0.2421984609929078,0.22992303900709218,0.2321366255319149,0.23043754326241134,0.23787575319148938,0.2371495368794326,0.23820590780141843,0.24158949787234044,0.23920445886524824,0.23623158014184395,0.23286861134751774,0.23678332695035462,0.23804988581560285,0.23532067234042556,0.2344938985815603,0.23530986312056734,0.23352113971631205,0.23801947304964538,0.23658441418439718,0.23821026099290782,0.2383830815602837,0.23661126028368795,0.23857269574468087,0.2390998609929078,0.23879865035460993,0.2371683241134752,0.2368006390070922,0.23698587730496454,0.23637063120567378,0.23701831134751772,0.23599634539007092,0.23727398014184398,0.2418163390070922,0.24779507021276592,0.25247504680851063,0.2596583560283688,0.26448897659574466,0.26807186170212766,0.27128378085106386,0.2735394234042553,0.27654300567375883,0.27924600921985815,0.27971656312056736,0.2824131127659575,0.2895054205673759,0.29676312127659576,0.3047107368794326,0.3093465787234042,0.31256976382978724,0.3179217595744681,0.32484209078014187,0.33207153049645394,0.3423195326241135,0.3525730595744681,0.3616499489361702,0.37131167517730496,0.3783802460992908,0.3847967680851064,0.39109801914893616,0.3969924127659574,0.4006714936170213,0.4016944893617021,0.4022036574468085,0.40498110283687944,0.40530456241134755,0.4080943,0.4123789631205674,0.41977710921985817,0.4277283163120567,0.4311632808510638,0.4343189524822695,0.4359451,0.4354732595744681,0.4372349872340425,0.43642431985815605,0.4351689127659574,0.43266198723404253,0.436874924822695,0.4389279503546099,0.4458121375886525,0.4479417510638298,0.44701522411347516,0.4376171567375886,0.4247609617021277,0.40173095035460993,0.3693317787234042,0.32370479574468086
X2_sample9,sample9,X2,49.91,0.18017758309859155,0.1953971204225352,0.20572716338028169,0.21621161549295775,0.20864624436619716,0.20096555422535212,0.19809734154929576,0.1853412309859155,0.1880637281690141,0.18139753309859155,0.1870817929577465,0.1862974028169014,0.19585228098591548,0.19523661408450704,0.1896058577464789,0.19262619154929578,0.19341619507042254,0.1995004809859155,0.20053112535211268,0.18895750704225353,0.20066682605633804,0.18853629718309858,0.19123238591549296,0.1913737809859155,0.18860996197183097,0.19364235492957746,0.18676143309859156,0.1928152746478873,0.19103266056338028,0.19448802323943662,0.19161171056338028,0.20047572112676054,0.1931153556338028,0.20190044154929576,0.20884610985915494,0.20857490915492957,0.21328778309859156,0.22207423732394366,0.2170605823943662,0.20576719154929576,0.20870106267605631,0.20734784788732394,0.21503515070422535,0.21458798028169015,0.21606487605633803,0.22019764647887324,0.2181853457746479,0.21532301338028167,0.21173778450704225,0.21554326056338027,0.21639944929577465,0.21326238169014083,0.2120969690140845,0.21274430985915493,0.21078335915492957,0.21514057887323942,0.213507276056338,0.2149835309859155,0.21510816830985915,0.21315338169014084,0.21484616901408451,0.21500794577464788,0.21422765352112677,0.21206999577464788,0.2113546838028169,0.2113319971830986,0.2106116985915493,0.21126611126760564,0.21028422535211266,0.21164022605633803,0.21633995070422535,0.22254475915492958,0.2275764042253521,0.23528093239436618,0.24031841408450705,0.24372184014084508,0.24655279647887327,0.24858010281690143,0.25144475,0.25424528591549295,0.2553011056338028,0.2589772401408451,0.26737535211267605,0.27593861056338026,0.28499625845070425,0.29064875845070426,0.2948575964788732,0.3012897035211268,0.309268859859155,0.31756547746478875,0.32892503802816897,0.3401827929577465,0.3501054908450704,0.3603501485915493,0.3674817323943662,0.3733033274647887,0.3783701978873239,0.38257809507042256,0.38438112605633806,0.38421337394366195,0.38371441408450707,0.3857435218309859,0.38547629366197184,0.38759825915492957,0.391312461971831,0.39813113943661976,0.405722,0.40901517676056337,0.41201820211267604,0.41328013028169014,0.4120005838028169,0.41264096690140845,0.41017028098591546,0.407178023943662,0.4033631788732394,0.405573235915493,0.40568624084507043,0.410225223943662,0.4108627014084507,0.4084286443661972,0.3983877436619718,0.38415393943661974,0.3597592422535211,0.3264306091549296,0.28030529577464786
X3_sample1,sample1,X3,40.15,0.2984727789473684,0.256708547368421,0.2241273,0.19196461578947369,0.17386888947368423,0.1575197894736842,0.14756505789473684,0.14979885263157894,0.14064072631578947,0.14282173684210528,0.1354346157894737,0.13581235263157895,0.12760577894736844,0.12979472105263157,0.13573896315789474,0.1347355052631579,0.13573733684210526,0.13039885789473682,0.12950131052631578,0.13903011052631578,0.12715245263157895,0.1367631105263158,0.13324722105263156,0.1320646,0.1341700842105263,0.12995876315789473,0.1349652210526316,0.12958885263157893,0.13109837894736842,0.12832982631578949,0.1315301684210526,0.12499516315789473,0.13528405789473685,0.13465605789473684,0.13239564210526317,0.1373654894736842,0.14591279999999998,0.14432815263157894,0.14054796315789475,0.14317376842105264,0.1414126947368421,0.14826032105263157,0.14881087368421053,0.1553243105263158,0.15971833157894735,0.15790102105263157,0.15659047368421053,0.15474287894736843,0.1556852,0.15261246842105264,0.1505557894736842,0.1506099789473684,0.14843817894736844,0.14552166315789475,0.14740313157894738,0.14513495263157897,0.14869835789473684,0.14897746315789473,0.14888583684210524,0.14935973157894736,0.1465899947368421,0.14466815789473686,0.14443111578947368,0.1458847947368421,0.14681904210526317,0.14683317368421053,0.1471723947368421,0.1468841157894737,0.14947171578947369,0.1523341894736842,0.1549908210526316,0.15987515789473686,0.16869778947368422,0.17477776842105264,0.1810148842105263,0.18590566315789472,0.18803187368421054,0.18838037894736842,0.18754739473684212,0.18688731578947368,0.18817222631578948,0.1884902947368421,0.18835421052631576,0.19067276315789475,0.1938236947368421,0.1984935789473684,0.20543766842105263,0.21405780526315793,0.22567318947368423,0.24137765263157895,0.25781565263157896,0.2751664947368421,0.29271452105263157,0.30803251052631575,0.3228152052631579,0.33352963684210524,0.3386089526315789,0.3399355789473684,0.34051894736842103,0.34170356842105265,0.34243945789473684,0.3411142315789474,0.34340066315789475,0.34630095789473686,0.3523562210526316,0.36072177894736845,0.36994016315789474,0.3800417263157895,0.38572306315789473,0.3893387842105263,0.3916062736842105,0.3893395052631579,0.3864132684210526,0.3824478210526316,0.380339252631579,0.3755840789473684,0.37683012631578944,0.3783608210526316,0.38018215263157895,0.37778576315789475,0.37791136842105266,0.38167553157894735,0.39269890526315787,0.4072340157894737,0.43171805789473683
X3_sample2,sample2,X3,39.93,0.32598829230769233,0.28750856153846155,0.2578005461538461,0.22853426923076922,0.21305220000000002,0.19767965384615385,0.18826305384615383,0.1916935076923077,0.1827085,0.18559286153846152,0.17857122307692308,0.17972728461538462,0.1713065153846154,0.17335253076923077,0.17898230769230766,0.17653627692307694,0.17613196153846153,0.16918176153846154,0.16738634615384618,0.17667970000000002,0.1638625,0.17390436153846153,0.17017500769230767,0.16905612307692308,0.17142516923076923,0.1671466923076923,0.17243986923076923,0.16661205384615385,0.16802702307692308,0.16488334615384614,0.1679933923076923,0.1606529846153846,0.1708395,0.16912964615384615,0.16607873076923077,0.17053534615384616,0.17768276153846155,0.17507250000000002,0.17165625384615385,0.17432353076923077,0.17083362307692307,0.17588864615384617,0.17420276153846154,0.17920206153846155,0.18248152307692309,0.18096501538461537,0.18256436923076924,0.18524906923076923,0.19061826923076924,0.1895341692307692,0.18991548461538463,0.19218394615384612,0.19057856153846153,0.18647136153846156,0.18643823076923077,0.18162445384615383,0.1830722153846154,0.18186612307692307,0.18048554615384615,0.18003711538461536,0.1763241076923077,0.17344537692307693,0.17230313076923076,0.1733199076923077,0.1736326769230769,0.17328718461538462,0.1736191769230769,0.17351606153846152,0.17631256923076924,0.17931956153846154,0.18204126923076924,0.18689316923076923,0.19563444615384615,0.20145626923076923,0.2074144076923077,0.21237922307692306,0.21479104615384617,0.21627752307692308,0.21796056153846152,0.22196782307692306,0.2312002846153846,0.24232726923076922,0.25476873076923073,0.26874332307692306,0.27997295384615384,0.2894275076923077,0.29686746923076923,0.30130358461538465,0.3053496769230769,0.3108796615384615,0.3151521153846154,0.3195758230769231,0.3233829538461539,0.3250818923076923,0.3270549384615385,0.32781430769230774,0.3276509615384615,0.3269908384615385,0.3273020153846154,0.3287345230769231,0.3294391461538462,0.32823025384615384,0.32964646923076923,0.33034048461538457,0.3319941076923077,0.33355756153846156,0.33445692307692304,0.3364362384615385,0.33648093076923075,0.3363334307692308,0.3374113846153846,0.3356957461538462,0.3346027,0.3333606,0.3338627538461539,0.33145150769230775,0.33547258461538465,0.3406070692307692,0.34518634615384614,0.3453391769230769,0.3473978692307692,0.35228989230769236,0.3638645153846154,0.3791166,0.40230299999999997
X3_sample3,sample3,X3,59.66,0.37225343125,0.3278288,0.29378983125,0.26028629375,0.24229836875,0.2243015875,0.2129939875,0.2160195875,0.20590973125,0.20855913125,0.20022363125,0.20067939375,0.19129953125000002,0.1931979,0.199699575,0.19765803125,0.19806189375,0.191359225,0.1899348625,0.20051278125,0.1870673625,0.1983410125,0.19471910625,0.19366018125,0.1963874875,0.19171179375,0.19771265,0.19166246875,0.19350905000000002,0.1904411125,0.19438750625,0.18721483125,0.19978360625,0.19992148125,0.1978824125,0.2040384,0.21469122499999999,0.21261555625,0.20682018125,0.207906675,0.2037707,0.2099827375,0.2089567625,0.21482285625,0.2176782875,0.21392799375,0.21152708125,0.20973086875,0.21141635,0.208320575,0.2069104625,0.20782295625,0.20576455,0.20245665625,0.2043721875,0.2014972875,0.2052264,0.20536145,0.2050399,0.2055248875,0.202638425,0.2010891,0.2012288875,0.2034095375,0.20467483125,0.20461951875,0.2047693875,0.2040099125,0.20649628125,0.20882750625,0.21084606250000001,0.2151597,0.22357279375,0.22844940625000001,0.23387145,0.23907924375,0.24154338125,0.2420875875,0.2414789125,0.24099951875,0.24221496875,0.241801175,0.2406604,0.24144613125,0.24295223125,0.245871525,0.25076439375,0.25678925625,0.26549032499999997,0.2782173625,0.29149765625,0.30574235625,0.32044140625,0.33325728125,0.34643016875,0.3566679375,0.36283386875,0.36621109375,0.3692479875,0.37278144375,0.3746449,0.37419291875,0.3774530375,0.38085700625,0.38729135,0.3956425625,0.40416191875,0.41334624999999997,0.4182353625,0.4217662875,0.42485198125,0.42444759375,0.42407736875,0.422895225,0.424033675,0.42172835625,0.42728623125,0.43339039375,0.43870601875,0.4385971875,0.44079485,0.44607416875,0.45917966875,0.47547564375,0.50090858125
